,Ulasan,label
1184,isi steplessnya sdh lama gan yg sdh karat,1
1185,terima kasih barang terima rekomen seller,1
1186,barang dah sampe kirim cepat,1
1187,barang dah sampai sy salah tafsir tak pikir 10mm utk lebar nyata kecil sudah buat yg lain thx,1
1188,siiip ,1
1189,respon cepat barang sesuai thx gan,1
1190,terima kasih barang terima baik,1
1191,terima kasih barang baik kirim lambat sy pesan bayar tgl 13 04 sampai tgl 17 04 jakarta to jakarta mungkin efek hari libur nasional jumat s d minggu ada yang yah,1
1192,maaf baru sempet ksh ulas barang udh terima 2 hari yg lalu mksh yaa ,1
1193,barang sesuai gambar sedikit slow respon tp ok thx gan,1
1194,sip gan mantap makasih,1
1195,barang oke packing aman proses kirim cepat terima kasih,1
1196,sdh terima thank you,1
1197,barang sdh dengan selamat packing jg rapih,1
1198,okeh sip terima kasih,1
1199,cepat respon harga murah bagus n rekomen ed seller deh,1
1200,barang bagus isi 10 lumayan,1
1201,clear as described recommended seller aaaa,1
1202,produk bagus jual rekomen,1
1203,okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
1204,thx gan pesan udh sampe recommended seller,1
1205,terimakasih,1
1206,mantul cepat respon kaya vr 46,1
1207,terima kasih  barang terima moga mantap akan order,1
1208,pas yang cari  barang bagus,1
1209,barang cocok harap ,1
1210,terimakasih barang sampai,1
1211,salah beli kecil kualitas lumayan lah,1
1212,barang sesuai deskripsi,1
1213,mantap laah harga murmer,1
1214,sesuai deskripsi kirim cepat,1
1215,trimaksh brang sampai utuh,1
1216,lumayan cocok harga,1
1217,mantab,1
1218,mantap ,1
1219,barang sampai gan langsung ane pakai buat mbenerin kursi,1
1220,kirim lama sesuai pesan,1
1221,dah sampe makasih gan,1
1222,rekomen ed seller thanks gan,1
1223,pesan sampai terima kasih,1
1224,barang terima sesuai pesan thx,1
1225,biar bintang yg bicara ,1
1226,ok,1
1227,cepat respont best seller,1
1228,barang bagus sesuai pesan mas thx,1
1229,sesuai pesan n proses cepat tahan y gan,1
1230,bagus seller sukses selalu,1
1231,blom kpake ga ccocok ama pluru nya trnyata,1
1232,moga awet,1
1233,terimakasih,1
1234,terima kasih,1
1235,barang sesuai harga n fungsi baik,1
1236,pesan sesuai gambar kirim cepat makasih,1
1237,thnks gan barang sesuai foto mudah2han awet nih blm coba karna blm isi,1
1238,barang sdh sampai coba moga pakai awet thank u seller,1
1239,barang sampai bagus packing rapi,1
1240,barang sesuai gambar barang bagus murah tidak murah,1
1241,barang sdh ditrima fungsi manteb gan,1
1242,thanks thanks thanks thanks,1
1243,sesuau pesan moga awet thx,1
1244,barang sesuai pesan mantapp,1
1245,bngung isi staples tembak nya ukur nomer berapa,1
1246,barang sampai barang ok terima kasih,1
1247,sesuai gambar sesuai kualitas harga,1
1248,alat bagus jalan normal bahan bagus layan ok,1
1249,siiip barang dah nyampai tengkyu,1
1250,mantap dengan aman gan,1
1251,thanks bgt yaa say suka bgt sama barang nyaa sesuai bagus quality,1
1252,barang sampai kualitas barang sesuai harga thanks,1
1253,bad response ga jawab di tanya sangat sangat silent seller,1
1254,tks,1
1255,respon kurang cepat lain kali respon cepat thanks,1
1256,bagus  kirim  rekomen,1
1257,barang sesuai pesan mantafffffffff,1
1258,super  ga ribet cepet ga perlu nanya stok ga saya langsung order proses hari sampe  mantap barang murah ga murah joss recommended seller,1
1259,sesuai pesan sangat guna,1
1260,bagus cepat barang nya oke,1
1261,barang sampai terimakasih next time order,1
1262,makasih ya kirim dah sampe,1
1263,lumayan buat dekorasi moga awet ya,1
1264,harap informasi isi staples yg bagaimana yg cocok,1
1265,okelahh sesuai deskripsi,1
1266,puas thx,1
1267,produk sesuai deskripsi foto packing kirim rapicepat mantap sukses selalu terimakasih,1
1268,cepet bgt nyampe order yg 4hari 1hari udah sampe,1
1269,produk sesuai deskripsi kirim cepat,1
1270,barang kualitas bagus sudah coba pakai kerja yg harap,1
1271,produk sesuai gambar mantap,1
1272,mantap alatny sekali jepret langsung tancap pokokny rekomen ,1
1273,thanks barang dah sampe,1
1274,original sesuai foto bagus mantap,1
1275,barang bagus sesuai pesan,1
1276,babut  maksud bagus  belanja sini  barang sesuai gambar otak,1
1277,asli rapide r-23 respon seller cepat,1
1278,produk sesuai deskripsi,1
1279,cepet abieasssssss gannnnnn,1
1280,cepet sampai rekomen,1
1281,terima baik moga awet barang,1
1282,recomemded seller,1
1283,terima kasih sampai,1
1284,kirim cepat packing rapi,1
1285,sesuai maaf baru konfirmasi cepat respon,1
1286,recomsel,1
1287,bagus fungsi baik,1
1288,barang terima sesuai order,1
1289,respon cepat packing rapi aman makasih yaaa,1
1290,produk cepet bgt sampai sesuai gambar jual ramah trimakasih sukses terus,1
1291,kirim cepat barang sesuai deskripsi terima kasih,1
1292,paket mantab langsung pakai hasil muas  rekomen ed nih untuk order ikut,1
1293,barang sesuai harap,1
1294,alhamdhulillah pesan k sampai lebih cepat kira kualitas barang oke banget sangat muas,1
1295,barang dengan selamat packing rapih pake buble kirim cepat top lah,1
1296,barang sesuai deskripsi response seller cepat,1
1297,barang cepat sampai pesan sabtu minggu sampai sesuai harap tks,1
1298, barang kualitas,1
1299,barang baguuuus amp kirim cepat,1
1300,terimakasih,1
1301,lumayan harga segitu bagus dan kerja baik,1
1302,kirim cepat barang sesuai pesan,1
1303,bagus stuff  rekomen ,1
1304,barang lom coba bagus mantap dah,1
1305,barang dtg cepat berkualiras jual respon terima kasih ,1
1306,barang terima baik sgb lah fungsi jg ok,1
1307,barang bagus sangat kokoh,1
1308,bagus gan barang nya kokoh,1
1309,barang sesuai pesan mantab gan,1
1310,brh sdh sampe  terima kasih gan,1
1311,kirim sangat cepat kenas baik,1
1312,bagus response rekomen ed seller barang kurang bagus,1
1313,barang sesuai pesan berfungsing baik terima kasih ya,1
1314,orang counter tukang jok kuli bangun tukang cilok tukang sate driver grab supir go car wajib beli ini kerja jd mudah,1
1315,barang muas gan,1
1316,barang terima baik kirim sesuai jadwal  mantap 10 jempoool dah,1
1317,goood,1
1318,trimakasih gan barang dah sampai top,1
1319,staples nya sdh sampai tks,1
1320,produk sesuai foto terima kasih gan,1
1321,bagus  proses cepat,1
1322,respon cepat kirim super cepat barang sesuai mantap,1
1323,barang bagus respon cepat tx,1
1324,coba kualitas oke sesuai deskripsi terima kasih,1
1325,baguuuuuuuuuuussssssssssssssss kreeeeeeeeeeen,1
1326,responnya cepet barang sampai coba fungsi baik,1
1327,cepat mantab makasih,1
1328,cepat kirim ea,1
1329,mantep barang bagus terima kasih ya,1
1330,seller oke packing oke barang fungsi baik jne nya yg busuk masa kardus luar smp isi dalam basah semua kena hujan kurir kamprett,1
1331,respon cepat barang sesuai poto dan fungsi normal,1
1332,barang bagus terima kasih,1
1333,sangat cepat barang persis contoh,1
1334,barang oke sip rekomen seller,1
1335,barang sesuai pesan,1
1336,thanks rekomen ed,1
1337,thanks gan  barang sdh sampe  isi straplesnya udh patah2 rejectn sprtinya  moga manfaat  moga mkin laris lapak makasih,1
1338,barang bagus sesuai gambar amp sesuai harga terima kasih y,1
1339,okey gan  makasih barang darat,1
1340,bagussssss,1
1341,baran sdh sampai packing baran bgs bngt mksh gan,1
1342,staples sdh coba  fungsi baik terima kasih seller,1
1343,barang sampai fungsi baik,1
1344,respon seller kirim cepet banget packing aman rapi kualitas barang gak murah fungsi baik rekomen terima kasih,1
1345,paket sesuai pesan gosend bagus cepat terima kasih,1
1346,terimakasih barang sampe kirim cepat kemas rapih tks,1
1347,oke top markotop proses cepat malam bayar siang,1
1348,terima kasih buat segala layan barang bagus mau guna pasang klem kabel biar lebih cepat nyata brad nail f15 bisa masuk salam sukses gan,1
1349,udah samapi makasih banyak juragan,1
1350,sesuai bagus terima kasih sukses terus,1
1351,barang sesuai kirim ckp cepat mksh,1
1352,barang sesuai deskripsi jual responsif kirim cepat akurat terima kasih,1
1353,sesuai deskripsi terima kasih,1
1354,respon proses order cepat barang sesuai gambar pengunaan fungsi baik,1
1355,barang sdh sa pai coba sdh,1
1356,terima kasih ,1
1357,barang oke sesuai fungsi bagus moga awet thx gan,1
1358,lumayannnnnnnnnnnnnnnnnnnnnnnnnn,1
1359,sesuai pesan mantappppppppppppplllllllpppp,1
1360,terimakasih paket sampai bagus saller recoment,1
1361,bagus barang sesuai deskripsi seller top thank you,1
1362,paket saya terima terima kasih,1
1363,thaks,1
1364,barang terima respon jual cepat kirim cepat barang bagus,1
1365,barang dah sampe cuma di buka mudah2an bagus,1
1366,cepet bgt proses pngirimannya,1
1367,barang sampai gan terima kasih,1
1368,barang bagus pertama agan na krm barang na gk dpt isi staples na gr2 salah pabrik yg mn msh segel tp isi staples na gk ad lngsng komplain lwt tokopedia agan na lngsng mnt krm balik n barang d krm yg sesuai ongkir bulak balik d tanggung ama agan na thx bgtt gan bnr2 rekomen ed seller,1
1369,paket sampai selamat barang bagus dapet isi 3 macam pula tq,1
1370,sampai selamat cepat response thks,1
1371,thank you proses kirim cepat,1
1372,makasih responnya cepat sekali kemarin sore pesan tadi siang barang sampai tks,1
1373,produk bagus bosque,1
1374,kirim nya cepat produk lumayan,1
1375,mantap,1
1376,alus uyy geus nepi deui nuhun mudah2an awet,1
1377,sipppppp thank 39 s,1
1378,kirim tepat waktu terima kasih tambah sukses,1
1379,respon cepat barang sesuai gambar 4 jam udah sampe makasih gan,1
1380,barang bagis sesuai skripsi,1
1381,mantap sesuai yg iklan,1
1382,ksiiiiiiiiiiiiiiiiiiiiiioiiiiiooooiiiiiiiiiip,1
1383,mantap cepat respon harga sahabat,1
1384,terimakasih barang sampai,1
1385,barang kurang bagus kadang staples ga keluar kurang bagus,1
1386,mantap  sesuai pesan moga awet,1
1387,staples nya o k gan,1
1388,cepat respon material bagus smoga awet tq gan,1
1389,terimakasih barang sampai sesuai pesan layan respon cepat,1
1390,barangbsudah yujuan cepat parking bagus,1
1391,ooooooooooooooookkkkkkkk,1
1392,bagus sesuai pesan fungsi baik,1
1393,tooooooooooooooooooop bgt,1
1394,terimakasih barang sdh sy terima sesuai pesan,1
1395,packing ok respon cepat and barang sesuai deskripsi recsel,1
1396,hari sy ltc lindeteves memang lbh baik online dpt bebasongkir sangat efisien belanja recommended seller,1
1397,terima sesuai deskripsi barang bagus,1
1398,udh 3 x lbh beli sini ga pernah kecewa bli sini cepat respon kirim sangat cepet rapi lanjut rekomen ed bgt,1
1399,terima kasih barang sampai gannn,1
1400,barang bagus cepat sampai rekomen ,1
1401,sangat puas belanja toko,1
1402,barang dengan selamat,1
1403,barang sesuai respon cepat jempol dehhh,1
1404,selalu puas layan toko dan tokopedia top seller,1
1405,respon cepat paket cepat,1
1406,barang sdh sampai cepat respons ,1
1407,rekomen ed seller bossss,1
1408,barang nya okey kirim cepat mantapppp makasih yah,1
1409,barang sampai terima kasih,1
1410,pas cocok sesuai gambar deskripsi,1
1411,barang sesuai pesan mksh,1
1412,belanja dua kali selalu muas respon cepat rekomen seller ,1
1413,stlh trf lsg kirim wahana pake wahana serang cuma hari sampai rekomen,1
1414,packing rapi sellernya ramah produk bagus makasih gan,1
1415,cpt bgt pake wahana sampe kurang dr 24jam serang bagus d,1
1416,produk sesuai etalase gambar kirim cepat respon baik pokok nya lah sukses selalu tingkat terus layan,1
1417,baru nyoba merek nyata bagus sukses jual,1
1418,tiba lebih cepat ,1
1419,mantap gan sesuai pesan kira mantap tap dah terima kasih gan,1
1420,sesuai pesan,1
1421,thxs gan barang sdh dengan baik,1
1422,pas mantap,1
1423,thanks boss moga manfaat,1
1424,joooooooooooooooooooooooosss,1
1425,barang sampai terima kasih for seller,1
1426,barang udah nyampk tadi sore baru konfirmasi baru pulang kerja,1
1427,oke uda terimah barang bagus ada masalah mantaaap,1
1428,bagus quality  suwun y sukses slalu,1
1429,respon cepat semua toko yg pernah order mantap,1
1430,barang sesuai deskrepsi bagus,1
1431,produk sesuai foto uji coba hasil muas,1
1432,siiiiiiiiiippppppppppp,1
1433,terima sesuai pesan,1
1434,produk sesuai deskripsi respon cepat checkout langsung kirim rekomen ed seller  moga makin sukses,1
1435,barang dah dengan selamat,1
1436,barang sampai respon seller sangat responsif,1
1437,ok barang sdh packing rapi,1
1438,bagus mantab agak berat,1
1439,terima kasih,1
1440,barang mantap bro,1
1441,respon super cepet 3 jam 30 mnt barang sdh sampai,1
1442,barang terima baik sesuai gambar cepat respon jual lewat chat cepat balas packing rapi,1
1443,barang sesuai deskripsi,1
1444,kirim lumayan cepat tp waktu pasang isi paku yg beli 8rb an kok keluar 2 - 2 ya apa di atur biar tipa jepret keluar nya 1 paku sj,1
1445,barang udah darat makasih,1
1446,barang sesuai pesan bagus,1
1447,barang telat sudah terima cuma di coba moga bagus barang nya,1
1448,kirim kemarin hambat,1
1449,packing rapih isi beranta moga kualitas,1
1450,barang sesuai deskripsi,1
1451,barang sesuai bagus murah mantapp,1
1452,mantap ,1
1453,ok susuai pesansan,1
1454,sesuai iklan produk kualitas baik paking aman kirim cepat,1
1455,terima kasih barang sampai jumlah sesuai pesan packing rapih,1
1456,biar bintang yg bicara,1
1457,tanks bos barang dah sampai sesuai harap,1
1458,cukuppppppppppppppp ,1
1459,terima barang nya tks,1
1460,trim gan barang sampai,1
1461,oke,1
1462,barang ok sesuai ekspektasi,1
1463,barang sesuai pesan respon n layan cepat,1
1464,topp  pesan sesuai,1
1465,barang sdh dengan baik,1
1466,yoiyoiyoiyoiyoiyoiyoyiyoi,1
1467,terima kasih barang sampai jumlah sesuai pesan,1
1468,bagusssss barangnyaaaaa rekomended reseller,1
1469,barang sampai sesuai deskripsi kondisi baik  thank gan,1
1470,terima kasih barang sampai jumlah sesuai pesan packing rapih,1
1471,sip,1
1472,t1qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq,1
1473,tqqqqqqq stepless pas utk merk krisbow,1
1474,paket terima baik tks,1
1475,gan barang pesan sudah sampai trima kasi,1
1476,makasih gan,1
1477,thanx gan barang d terima,1
1478,bagus kirim cepat terima kasih,1
1479,siiiiiiiiiiiiiiiippp laahh,1
1480,kirim cepat barang dikirm mantep,1
1481,ssuiiiiippp barang e josss,1
1482,baran a oke gan paking rapih,1
1483,sesuai harga,1
1484,barang saya terima thanks,1
1485,wokeeee kirim cepat packing siip gojek e konco dewe mas bos hehehehe,1
1486,barang sdh sesuai deskripsi saja saat terima isi sdh utuh patah semua tau awal sdh itu larena packingnya kurang aman moga depan tingkat,1
1487,barang sdh sampai thx,1
1488,salah beli mollar jangan pakai ini ,1
1489,bagus sesuai deskripsi,1
1490,barang bagus sesuai deskripsi,1
1491,sesuai order moga cocok staplesnys,1
1492,yerima kasih,1
1493,barang nya pungsi baik mantap lah pokok nya,1
1494,barang isi sesuai pesan,1
1495,barang sesuai pesan kirim cepat,1
1496,terimakasih pak barang sampe barang nya sesuai ingin best toko,1
1497,biar bintang yg nilai,1
1498,makasih makasih makasih makasih,1
1499,bagus  cepat respon thx gan,1
1500,terimakasiihh di cobak,1
1501,,1
1502,mantap produk sesuai ekpektasi,1
1503,mantaaaap cepat fungsi baik sesuai etalase deskripsi sangat rekomendasi utk beli ,1
1504,sip,1
1505,barang sesuai pesan sampai selamat,1
1506,barang bagus dah dengan selamat maksh,1
1507,respon cepat kirim cepat barang coba bagus,1
1508,barang sesuai pesan tp isi steples semua yg deskripsi bs masuk,1
1509,sesuai deskripsi bagus cepat packaging rapih,1
1510,barang bagus sesuai pesan,1
1511,stapler tembak nya bagus fungsi baik harga mantabs moga awet kirim cepat terima kasih,1
1512,barang bagus muas,1
1513,barang terima baik,1
1514,barang oke kirim super cepat,1
1515,mantul ,1
1516,barang sdh terima packaging rapi fungsi baik thx,1
1517,barang bagus kirim telat,1
1518,terima kasih barang darat,1
1519,barang sesuai pict pesan pagi bsk udah sampai,1
1520,gooodddd fungsi baik tq,1
1521,barang sesuai pesan,1
1522,barang oke sesuai iklan order thx,1
1523,top rekomen ed seller,1
1524,barang sdh sampai okesiip,1
1525,barang dah packing rapih terimakasih,1
1526,respon cepat produk kualitas rekomen,1
1527,mantap respon cepat tks,1
1528,sangat puas  order lgsg proses cepat kirim,1
1529,sesuai gambar deskripsi moga tahan lama,1
1530,barang sesuai ulas mantap,1
1531,mantaaappp rekomen banget,1
1532,respon cpt kirim cepet,1
1533,super respon n kirim super cepat coba moga produk ok,1
1534,mantapssss,1
1535,mantap makasih gannn ,1
1536,respon mantap barang manfaat,1
1537,mantab gan,1
1538,barang sampai sesuai,1
1539,terbaiklaaaaaaaaaaaaaaah,1
1540,terima kasih barang sampai fungsi baik,1
1541,kirim sampai makasih gan,1
1542,sesuai gambar terima kasih gan,1
1543,kirim cepat barang sesuai deskripsi terima kasih,1
1544,bagus hentakan nya kenceng,1
1545,kirim cepat layan mantap toko paling top,1
1546,barang qulitas baik bahan tebal ada cacat rekomen ,1
1547,produk ok sd coba jalan baik moga awet,1
1548,produk original kualitas fungsi baik,1
1549,barang sesuai spesifikasi terima kasih gan,1
1550,barang datang sesuai pesan,1
1551,barang sesuai deskripsi kirim cepat,1
1552,barang sesuai pesan blm coba kirim cepat,1
1553,sip,1
1554,mkasih,1
1555,sesuai harap ok bagus mantap cuy,1
1556,cepat respond amp kualitas,1
1557,bagus layan cepat,1
1558,kwalitas baik sdh coba dan mudah pemakainx thanks,1
1559,barang di terima cepat kondisi barang lengkap thanks,1
1560,thanks gan bagus job next order,1
1561,barang mantap penting mureeee,1
1562,bos klu beli isi ready,1
1563,barang dan tes,1
1564,barang udah dateng respon cepet kemas rapih tp coba moga2 awet dah,1
1565,barang pesan sampai kirim cepat saja blm periksa krn sedang luar rumah terima kasih,1
1566,brng ny sesuai postingan n bagus,1
1567,sip barang sesuai deskripsi,1
1568,bagusss,1
1569,ty gan respon cepat  rekomen ed seller sukses gan,1
1570,diterimaaaaaaaaaaaaa,1
1571,pking baik barang cuma agk lmbat pngirnnya,1
1572,barang oke di tes nembaknya kencang mantap lah,1
1573,pesan sgt cepat bom coba barang bagus lihat cukup kokoh harga murah,1
1574,barang coba hasil sangat bagus moga awet,1
1575,barang sesuai pesan,1
1576,kirim cepat packing rapi,1
1577,barang sesuai deskripsi tes ok rekomen seller sukses gan mksh,1
1578,barans sesuai pesan,1
1579,respon cepat produk sesuai deskripsi packing rapi,1
1580,terimakasih kirim cepat dan barang sesuai,1
1581,biar bintang bicara,1
1582,ok mudah2an staples gun fungsi maksimal terima kasih,1
1583,terimakasih barang sampai,1
1584,ukur mak tulis product 14mm fakta 8mm,1
1585,mantaapp bagus jobs,1
1586,staples tembak nya fungsi baik barusan guna staples sofa bisa hasil nya bagus dan rapi thank you,1
1587,bagus product buy it pls,1
1588,barang terima baik tangan proses kirim cepat    kualitas barang punya    murah   ,1
1589,spek sesuwai yg iklan respon cepat repeat order lancar teruss mantab,1
1590,barang bagus coba tp utk ekspedisi wahana kurang baek lama ovel all bagus job,1
1591,barang sesuai deskripsi gambar smoga awet,1
1592,pesan homaster kenmaster kirim isi staples yg kirim nyata cocok utk staples parrahnya isi gak yg jual kota saya nyesel beli sinu,1
1593,barang sampe fungsi baik cuma telat aja sampe nya tks gan,1
1594,mantap barang bagus sesuai harap,1
1595,bagus goooooodddddddd,1
1596,maaf baru ngasih ulas barang sdh terima baik cuma kalau dipake benda keras kurang nancap walaupun ting oklah ,1
1597,packing rapi kuat bagus barang sesuai coba hasil bagus rekomen ed sklii top,1
1598,thankkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
1599,barang terima sesuai pesan,1
1600,terima kasih kirim barang cepat kondisi sangat bagus bahkan lengkap dengan isi terima kasih banyak cahayabelawa,1
1601,layan oke packingnya oke barang oke banget mksh boss,1
1602,barang nyampai selamat,1
1603,mantapppppppppppppppppppp,1
1604,sesuai pesan ina kasih,1
1605,steples tembak bagus rekomen ed,1
1606,makasih barang sesuai gambar,1
1607,barang bagus cepat sampai,1
1608,sangat manfaat terimakasih banyak,1
1609,sippp,1
1610,fungsi baik sukses selalu gan,1
1611,barang dah sya trima slamat gan terima kasih,1
1612,cakeepp ,1
1613,sesuai pesan xxxxxxx,1
1614,barang nyampai mantapp,1
1615,baranh di terima sukses buat lapak,1
1616,kirim cepat  produk o k terima kasih,1
1617,barang kami terima terima kasih,1
1618,sesuai pesan layan muas,1
1619,suuuuuuiiiiiiiiiiiiiippppppppppp,1
1620,barang sampai gan cepat respond trus barang sesuai deskripsi lah pokok mantap lah,1
1621,mantab rekomen ed lanjut,1
1622,barang sesuai deksripsi foto,1
1623,barang sangat bagus kuat sesuai harap,1
1624,barang bagus sesuai deskripsi kirim cepat packing rapih aman mantapp dehhh 5 bintang utk agan,1
1625,makasih barang udah,1
1626,bagus sesuai harap,1
1627,kualitas mantap harga murah kirim cepat terimakasih,1
1628,barang sampe sesuai pesan  bonus mksh gan,1
1629,barang sampai respon seller cepat coba berfungai baik terima kasih gan sukses terus jual,1
1630,barang di terima,1
1631,makasih gan barang dah sampe,1
1632,barang sesuai pesan rekomen thx tokopedia cahaya bawa sukses terus utk dua,1
1633,tembak nya mantap lah lain kali cek dulu gan jual isi ulang staples biar sesuai tembak yg agan kirim saya isi ulang sesuai sekali tembak keluar 2 staples,1
1634,barang ok response cepat ,1
1635,barang sesuai yg iklan respons jual sangat cepat bravo,1
1636,terima sip sesuai deskripsi,1
1637,terimakasih barang sdh terima,1
1638,barang terima baik thanks,1
1639,mantab barang bagus tembak kenceng pakai isi staples model t 15 mm masuk seller cepat response walaupun kendala sedikit follow upnya luar biasa thx u bos sukses selalu,1
1640,sampai sesuai pesan terima kasih gan,1
1641,barang terima  kualitas bagus top seller,1
1642,barang sampai kirim via gojek terima kasih atas respon pelayannnya baik,1
1643,tampak fisik ok tp sempat coba,1
1644,mantapppp gaaannnn ,1
1645,mantab gan thanks,1
1646,dipacking baik segel selotip barang pakai lihat fungsi baik made in china,1
1647,barang oh iya refil isi ualan bli d toko ap ya trima kasih,1
1648,barang terima baik,1
1649,respon kirim cepat banget paking rapi aman uda coba tidak masalah sukses gan,1
1650,barang terima selamat waktu kirim relatip singkat pokok siiip dah,1
1651,baguuuuuuuuuuuuuuuuuusssssssss,1
1652,terima kasih yaaaaa barang sampai,1
1653,respon cepat barang bagusss sesuai iklan,1
1654,trimkasih sesui pesan mantap poll,1
1655,makasih brng sdh aku trima dngn selamat,1
1656,oke barang udah gan makasih gan,1
1657,cakeeeeeeeeep next belanja dah,1
1658,termiakasih gan barang cepet dan barang bagus,1
1659,trim gan barang sampai barang okhe daya dorong kencang udah coba,1
1660,barang sdh nyampe  tks cepat responnya  belum coba,1
1661,bagus gan pas cobain tangan sampe sobek kena tancap,1
1662,thank s brang smpai baik,1
1663,barang sesuai deskripsi kirim cepat,1
1664,barang bagus saya tes respon cepat thank youuuuuuuuu,1
1665,barang cepat datang barang bagus dah coba tembak kenceng thanks tokopedia tambah sukses,1
1666,cepat muas seauai gambar,1
1667,biar bintang bicara thank,1
1668,express banget dah pokok barang mantapp,1
1669,kualitas produk baik barang langsung tes nembak kaca nyata pecah hehehe kirim layan baik,1
1670,pesan sudah sampai cepat kirim barang sesuai deskripsi produk terimakasih,1
1671,bagus mudah tugas baik,1
1672,mantap sesuai deskripsi ,1
1673,terima kasih terima kasih,1
1674,reksell proses kirim cepat,1
1675,barang sampai packing rapi barang sesuai transaksi,1
1676,maksih barang dengan peking yabg baik maksih allhamdulilillah,1
1677,mantap biar bintang bicara,1
1678,mantul puas bangt sore tf besok udh smpe barang sesuai pesan bagus job,1
1679,barang mantaapppppp cepat n work ittt,1
1680,paku kuat barang asli sesuai foto,1
1681,superrrrrrrrrrrrrrrr,1
1682,mantap gan sesuai gambar pesan,1
1683,pas mantapppppppppppppppppp,1
1684,cepat respon cepat delivery blm coba bagus gaknya,1
1685,recommended seller,1
1686,barang di terima baik tks,1
1687,barang ori sesuai deskripsi,1
1688,mantab nih barang sesuai judul foto dn deskripsi ,1
1689,produk sesuai fungsi baik thanks,1
1690,,1
1691,respon cukup cepat amp kirim standard sesuai pesan,1
1692,respon jual cepat ramah barang bagus meski warna gk hitam tpi gk papa kualitas tetep ,1
1693,sesuai deskripsi,1
1694,barang sesuai deskripsi respon jual kirim cukup cepat barang coba,1
1695,terima kasih respon cepat gan,1
1696,cepat respond cepat,1
1697,zipp  ,1
1698,kirim cepat coba sesuai ekpetasi terima kasih,1
1699,puas barang asli krisbow terimakasih,1
1700,sesuai pesan kirim cepat packingnya aman terimakasih,1
1701,thanks dah terima barang kerja baik,1
1702,mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,1
1703,barang sdh  sesuai gambar trimksh,1
1704,terima kasih barang sampai,1
1705,packing baik cepat sampai barang sesuai pesan,1
1706,barang baguss cepat,1
1707,mantap gan cpt bgt kmrn trf skrng sampe padahal pke jne reg,1
1708,cepat respon cepat kirim bagus seller,1
1709,coba fungsi baik,1
1710,kirim super cepat jam 10 00 transfer lalu jam 13 00 barang saya terima  barang sesuai deskripsi gambar  terima kasih  rekomen seller,1
1711,barang sesuai yg foto  mantaps,1
1712,brang ud smpai kondisi brang,1
1713,recommended lah pokok,1
1714,mantapppppppppp deh pokok recomen buat yg,1
1715,respon cepat barang sesuai paket rapi aman thanks,1
1716,barang bagus ada kendala baik kirim maupun unit barang,1
1717,awal bagus tp pakai lama jd kurang kencang padahal merek krisbow,1
1718,barang udh nyampe sesuai pesan sayang nyata ga make isi staples stationery biasa yg no 3 deskripsi di tulis ukur isi staples nya,1
1719,barang ,1
1720,produk mantap sesuai gambar tembak kuat moga awet tq,1
1721,kenceng gan   siiipp,1
1722,isi staple gun sih bagus krn nyata staple gun mollar yg beli toko yg ga bagus sekali tembak keluar 2,1
1723,siip mantap barang terima respon cepat ,1
1724,barang sesuai pesan packing rapih mantapp,1
1725,dengan cepat terima kasih banyak,1
1726,bagus  murah kualitas  rekomen ed,1
1727,terima baik bisa pakai,1
1728,barang terima baik thx,1
1729,barang bagus kualitas sesuai harga,1
1730,fungsi sesuai harga moga awet,1
1731,bukan merk kenmaster nyata tpp gpp yg pentg dipake,1
1732,tembak kenceng jg mantap kang nuhun,1
1733,terimakasih saya terima baik,1
1734,alat kerja baik meja kayu tembus cepat respon,1
1735,respon proses cepat,1
1736,lihat bintang aja dahhhhh,1
1737,moga kerja sama bos,1
1738,barang cacat bos sini,1
1739,pesan udah sampai produk sesuai deskripsi,1
1740,mantappppppppppppppppppppp,1
1741,biar bintang bicara,1
1742,ok,1
1743,barang terima baik,1
1744,produk bagus murah sesuai foto,1
1745,kirim cepat barang bagus coba amp 34 mantap amp 34,1
1746,matab bagus sesuai minta,1
1747,d tes bagus lancar,1
1748,mantabh gan  rekomen seller,1
1749,thanks barang sampai ,1
1750,di terima bos packing bagus aman,1
1751,paket sdh sampai produk fungsi baik,1
1752,powernya kurang banding yg sdh punya tp gpp emang harga beda yg bisa jadi cadang thanks,1
1753,respon cepat kwalitas sesuai deskripsi,1
1754,barang sesuai pesan kirim cepat,1
1755,cepat response barang sesuai pesan,1
1756,barang sesuai pesan,1
1757,produk okay sesuai deskripsi fungsi baik mudah2an awet,1
1758,mantap gan packing rapih barang recommend respon cepat,1
1759,sip,1
1760,naiis tp suka jam kadang2 udah capek2 pencet mana keras,1
1761,rekomendasi buat yg neng belanja ,1
1762,produk sesuai apa yg di pict,1
1763,mantap bosss sesuai deskripsi rekomen ed saller,1
1764,respon kirim cepat cm kurir lmbt packing aman rapi barang sesuai gambar fungsi baik  terima kasih recommended seller,1
1765,terima kasih gan barang dengan selamat,1
1766,ok fungsi dngn baik,1
1767,respon kirim cepat ,1
1768,barang terima barang oke banget,1
1769,nampak fisik kualitas smoga awet,1
1770,makasih gan sesuai ekspektasi coba barang fungsi baik rekomen seller,1
